Pais,Año,Indicador,Valor,Indicador_name
RUS,1998,FP.CPI.TOTL.ZG,27.6856798076743,"Inflation, consumer prices (annual %)"
RUS,1999,FP.CPI.TOTL.ZG,85.7464940960636,"Inflation, consumer prices (annual %)"
RUS,2000,FP.CPI.TOTL.ZG,20.7987606558703,"Inflation, consumer prices (annual %)"
RUS,2001,FP.CPI.TOTL.ZG,21.4770072117159,"Inflation, consumer prices (annual %)"
RUS,2002,FP.CPI.TOTL.ZG,15.7887307914462,"Inflation, consumer prices (annual %)"
RUS,2003,FP.CPI.TOTL.ZG,13.6632930228667,"Inflation, consumer prices (annual %)"
RUS,2004,FP.CPI.TOTL.ZG,10.8886157326216,"Inflation, consumer prices (annual %)"
RUS,2005,FP.CPI.TOTL.ZG,12.6853039507349,"Inflation, consumer prices (annual %)"
RUS,2006,FP.CPI.TOTL.ZG,9.66865454789265,"Inflation, consumer prices (annual %)"
RUS,2007,FP.CPI.TOTL.ZG,9.00729868861076,"Inflation, consumer prices (annual %)"
RUS,2008,FP.CPI.TOTL.ZG,14.1107677840442,"Inflation, consumer prices (annual %)"
RUS,2009,FP.CPI.TOTL.ZG,11.6473295764118,"Inflation, consumer prices (annual %)"
RUS,2010,FP.CPI.TOTL.ZG,6.8493923025503,"Inflation, consumer prices (annual %)"
RUS,2011,FP.CPI.TOTL.ZG,8.44046485932559,"Inflation, consumer prices (annual %)"
RUS,2012,FP.CPI.TOTL.ZG,5.0747430079915,"Inflation, consumer prices (annual %)"
RUS,2013,FP.CPI.TOTL.ZG,6.75371026220953,"Inflation, consumer prices (annual %)"
RUS,2014,FP.CPI.TOTL.ZG,7.82341183865503,"Inflation, consumer prices (annual %)"
RUS,2015,FP.CPI.TOTL.ZG,15.5344050528404,"Inflation, consumer prices (annual %)"
RUS,2016,FP.CPI.TOTL.ZG,7.04244762954798,"Inflation, consumer prices (annual %)"
RUS,2017,FP.CPI.TOTL.ZG,3.68332944412231,"Inflation, consumer prices (annual %)"
RUS,2018,FP.CPI.TOTL.ZG,2.87829723647886,"Inflation, consumer prices (annual %)"
RUS,2019,FP.CPI.TOTL.ZG,4.47036660760175,"Inflation, consumer prices (annual %)"
RUS,2020,FP.CPI.TOTL.ZG,3.38165937237896,"Inflation, consumer prices (annual %)"
RUS,2021,FP.CPI.TOTL.ZG,6.69445891957619,"Inflation, consumer prices (annual %)"
RUS,2022,FP.CPI.TOTL.ZG,61.161744409884946,"Inflation, consumer prices (annual %)"
RWA,1987,FP.CPI.TOTL.ZG,4.13301490809113,"Inflation, consumer prices (annual %)"
RWA,1988,FP.CPI.TOTL.ZG,2.97864355658041,"Inflation, consumer prices (annual %)"
RWA,1989,FP.CPI.TOTL.ZG,1.01027824831115,"Inflation, consumer prices (annual %)"
RWA,1990,FP.CPI.TOTL.ZG,4.18576372649945,"Inflation, consumer prices (annual %)"
RWA,1991,FP.CPI.TOTL.ZG,19.6371658148374,"Inflation, consumer prices (annual %)"
RWA,1992,FP.CPI.TOTL.ZG,9.56041187600808,"Inflation, consumer prices (annual %)"
RWA,1993,FP.CPI.TOTL.ZG,12.3543887630448,"Inflation, consumer prices (annual %)"
RWA,1994,FP.CPI.TOTL.ZG,6.792275194552007,"Inflation, consumer prices (annual %)"
RWA,1995,FP.CPI.TOTL.ZG,6.792275194552007,"Inflation, consumer prices (annual %)"
RWA,1996,FP.CPI.TOTL.ZG,7.41137173526642,"Inflation, consumer prices (annual %)"
RWA,1997,FP.CPI.TOTL.ZG,12.0154225195686,"Inflation, consumer prices (annual %)"
RWA,1998,FP.CPI.TOTL.ZG,6.21006709455811,"Inflation, consumer prices (annual %)"
RWA,1999,FP.CPI.TOTL.ZG,-2.4059320974226,"Inflation, consumer prices (annual %)"
RWA,2000,FP.CPI.TOTL.ZG,3.89952980284716,"Inflation, consumer prices (annual %)"
RWA,2001,FP.CPI.TOTL.ZG,3.34285506749407,"Inflation, consumer prices (annual %)"
RWA,2002,FP.CPI.TOTL.ZG,1.99258542453994,"Inflation, consumer prices (annual %)"
RWA,2003,FP.CPI.TOTL.ZG,7.44970014007364,"Inflation, consumer prices (annual %)"
RWA,2004,FP.CPI.TOTL.ZG,12.2507102894392,"Inflation, consumer prices (annual %)"
RWA,2005,FP.CPI.TOTL.ZG,9.01408918092335,"Inflation, consumer prices (annual %)"
RWA,2006,FP.CPI.TOTL.ZG,8.88282654777925,"Inflation, consumer prices (annual %)"
RWA,2007,FP.CPI.TOTL.ZG,9.08072205873161,"Inflation, consumer prices (annual %)"
RWA,2008,FP.CPI.TOTL.ZG,15.4382138709255,"Inflation, consumer prices (annual %)"
RWA,2009,FP.CPI.TOTL.ZG,12.9443978401711,"Inflation, consumer prices (annual %)"
RWA,2010,FP.CPI.TOTL.ZG,-0.246128693436925,"Inflation, consumer prices (annual %)"
RWA,2011,FP.CPI.TOTL.ZG,3.0801706924026,"Inflation, consumer prices (annual %)"
RWA,2012,FP.CPI.TOTL.ZG,10.2710182318876,"Inflation, consumer prices (annual %)"
RWA,2013,FP.CPI.TOTL.ZG,5.92426867984847,"Inflation, consumer prices (annual %)"
RWA,2014,FP.CPI.TOTL.ZG,2.35449052820364,"Inflation, consumer prices (annual %)"
RWA,2015,FP.CPI.TOTL.ZG,2.52850284192422,"Inflation, consumer prices (annual %)"
RWA,2016,FP.CPI.TOTL.ZG,7.17434301982013,"Inflation, consumer prices (annual %)"
RWA,2017,FP.CPI.TOTL.ZG,8.27953672260826,"Inflation, consumer prices (annual %)"
RWA,2018,FP.CPI.TOTL.ZG,-0.311210160390642,"Inflation, consumer prices (annual %)"
RWA,2019,FP.CPI.TOTL.ZG,3.3478765503764,"Inflation, consumer prices (annual %)"
RWA,2020,FP.CPI.TOTL.ZG,9.85039902274209,"Inflation, consumer prices (annual %)"
RWA,2021,FP.CPI.TOTL.ZG,-0.391346748300792,"Inflation, consumer prices (annual %)"
RWA,2022,FP.CPI.TOTL.ZG,17.6892095588154,"Inflation, consumer prices (annual %)"
SAU,1987,FP.CPI.TOTL.ZG,-1.54711673699022,"Inflation, consumer prices (annual %)"
SAU,1988,FP.CPI.TOTL.ZG,0.907563025210517,"Inflation, consumer prices (annual %)"
SAU,1989,FP.CPI.TOTL.ZG,1.0326449033974,"Inflation, consumer prices (annual %)"
SAU,1990,FP.CPI.TOTL.ZG,2.07715133531161,"Inflation, consumer prices (annual %)"
SAU,1991,FP.CPI.TOTL.ZG,4.86111111111136,"Inflation, consumer prices (annual %)"
SAU,1992,FP.CPI.TOTL.ZG,-0.0770060064690946,"Inflation, consumer prices (annual %)"
SAU,1993,FP.CPI.TOTL.ZG,1.05579531442695,"Inflation, consumer prices (annual %)"
SAU,1994,FP.CPI.TOTL.ZG,0.564325478533109,"Inflation, consumer prices (annual %)"
SAU,1995,FP.CPI.TOTL.ZG,4.86843103056034,"Inflation, consumer prices (annual %)"
SAU,1996,FP.CPI.TOTL.ZG,1.22206988451304,"Inflation, consumer prices (annual %)"
SAU,1997,FP.CPI.TOTL.ZG,0.0571547037707559,"Inflation, consumer prices (annual %)"
SAU,1998,FP.CPI.TOTL.ZG,-0.371269734983801,"Inflation, consumer prices (annual %)"
SAU,1999,FP.CPI.TOTL.ZG,-1.33376350229425,"Inflation, consumer prices (annual %)"
SAU,2000,FP.CPI.TOTL.ZG,-1.12499477854773,"Inflation, consumer prices (annual %)"
SAU,2001,FP.CPI.TOTL.ZG,-1.12094477457178,"Inflation, consumer prices (annual %)"
SAU,2002,FP.CPI.TOTL.ZG,0.247186514299252,"Inflation, consumer prices (annual %)"
SAU,2003,FP.CPI.TOTL.ZG,0.61219439512525,"Inflation, consumer prices (annual %)"
SAU,2004,FP.CPI.TOTL.ZG,0.515506766998062,"Inflation, consumer prices (annual %)"
SAU,2005,FP.CPI.TOTL.ZG,0.479230397826103,"Inflation, consumer prices (annual %)"
SAU,2006,FP.CPI.TOTL.ZG,2.20902407871182,"Inflation, consumer prices (annual %)"
SAU,2007,FP.CPI.TOTL.ZG,4.16782330119979,"Inflation, consumer prices (annual %)"
SAU,2008,FP.CPI.TOTL.ZG,9.87024791275996,"Inflation, consumer prices (annual %)"
SAU,2009,FP.CPI.TOTL.ZG,5.05722314693633,"Inflation, consumer prices (annual %)"
SAU,2010,FP.CPI.TOTL.ZG,5.33941680637453,"Inflation, consumer prices (annual %)"
SAU,2011,FP.CPI.TOTL.ZG,5.82621608838853,"Inflation, consumer prices (annual %)"
SAU,2012,FP.CPI.TOTL.ZG,2.86626887489922,"Inflation, consumer prices (annual %)"
SAU,2013,FP.CPI.TOTL.ZG,3.53252470694923,"Inflation, consumer prices (annual %)"
SAU,2014,FP.CPI.TOTL.ZG,2.23629031536967,"Inflation, consumer prices (annual %)"
SAU,2015,FP.CPI.TOTL.ZG,1.20607322150117,"Inflation, consumer prices (annual %)"
SAU,2016,FP.CPI.TOTL.ZG,2.06884036053476,"Inflation, consumer prices (annual %)"
SAU,2017,FP.CPI.TOTL.ZG,-0.838194579675057,"Inflation, consumer prices (annual %)"
SAU,2018,FP.CPI.TOTL.ZG,2.45814158007533,"Inflation, consumer prices (annual %)"
SAU,2019,FP.CPI.TOTL.ZG,-2.09333333333333,"Inflation, consumer prices (annual %)"
SAU,2020,FP.CPI.TOTL.ZG,3.44545825956691,"Inflation, consumer prices (annual %)"
SAU,2021,FP.CPI.TOTL.ZG,3.06328988941548,"Inflation, consumer prices (annual %)"
SAU,2022,FP.CPI.TOTL.ZG,2.47407371925372,"Inflation, consumer prices (annual %)"
SGP,1987,FP.CPI.TOTL.ZG,0.523306521949805,"Inflation, consumer prices (annual %)"
SGP,1988,FP.CPI.TOTL.ZG,1.5231851923263,"Inflation, consumer prices (annual %)"
SGP,1989,FP.CPI.TOTL.ZG,2.34545627195899,"Inflation, consumer prices (annual %)"
SGP,1990,FP.CPI.TOTL.ZG,3.46075338652821,"Inflation, consumer prices (annual %)"
SGP,1991,FP.CPI.TOTL.ZG,3.42570173078644,"Inflation, consumer prices (annual %)"
SGP,1992,FP.CPI.TOTL.ZG,2.26307118702849,"Inflation, consumer prices (annual %)"
SGP,1993,FP.CPI.TOTL.ZG,2.28929964388642,"Inflation, consumer prices (annual %)"
SGP,1994,FP.CPI.TOTL.ZG,3.10013262599503,"Inflation, consumer prices (annual %)"
SGP,1995,FP.CPI.TOTL.ZG,1.72053384788524,"Inflation, consumer prices (annual %)"
SGP,1996,FP.CPI.TOTL.ZG,1.38318052481878,"Inflation, consumer prices (annual %)"
SGP,1997,FP.CPI.TOTL.ZG,2.00358618538958,"Inflation, consumer prices (annual %)"
SGP,1998,FP.CPI.TOTL.ZG,-0.267502292876127,"Inflation, consumer prices (annual %)"
SGP,1999,FP.CPI.TOTL.ZG,0.0167098337370759,"Inflation, consumer prices (annual %)"
SGP,2000,FP.CPI.TOTL.ZG,1.36162392448455,"Inflation, consumer prices (annual %)"
SGP,2001,FP.CPI.TOTL.ZG,0.997197956155967,"Inflation, consumer prices (annual %)"
SGP,2002,FP.CPI.TOTL.ZG,-0.391676866585079,"Inflation, consumer prices (annual %)"
SGP,2003,FP.CPI.TOTL.ZG,0.507905300237539,"Inflation, consumer prices (annual %)"
SGP,2004,FP.CPI.TOTL.ZG,1.66272719863073,"Inflation, consumer prices (annual %)"
SGP,2005,FP.CPI.TOTL.ZG,0.425106276569101,"Inflation, consumer prices (annual %)"
SGP,2006,FP.CPI.TOTL.ZG,0.962901778165128,"Inflation, consumer prices (annual %)"
SGP,2007,FP.CPI.TOTL.ZG,2.10488003633213,"Inflation, consumer prices (annual %)"
SGP,2008,FP.CPI.TOTL.ZG,6.62778177352127,"Inflation, consumer prices (annual %)"
SGP,2009,FP.CPI.TOTL.ZG,0.596720257424972,"Inflation, consumer prices (annual %)"
SGP,2010,FP.CPI.TOTL.ZG,2.82366134885609,"Inflation, consumer prices (annual %)"
SGP,2011,FP.CPI.TOTL.ZG,5.2477933984048,"Inflation, consumer prices (annual %)"
SGP,2012,FP.CPI.TOTL.ZG,4.57560270376522,"Inflation, consumer prices (annual %)"
SGP,2013,FP.CPI.TOTL.ZG,2.35860415399836,"Inflation, consumer prices (annual %)"
SGP,2014,FP.CPI.TOTL.ZG,1.02514803039394,"Inflation, consumer prices (annual %)"
SGP,2015,FP.CPI.TOTL.ZG,-0.522618167075314,"Inflation, consumer prices (annual %)"
SGP,2016,FP.CPI.TOTL.ZG,-0.53226873971629,"Inflation, consumer prices (annual %)"
SGP,2017,FP.CPI.TOTL.ZG,0.576260310166371,"Inflation, consumer prices (annual %)"
SGP,2018,FP.CPI.TOTL.ZG,0.438620118446782,"Inflation, consumer prices (annual %)"
SGP,2019,FP.CPI.TOTL.ZG,0.565260568780358,"Inflation, consumer prices (annual %)"
SGP,2020,FP.CPI.TOTL.ZG,-0.181916666666656,"Inflation, consumer prices (annual %)"
SGP,2021,FP.CPI.TOTL.ZG,2.30485959040487,"Inflation, consumer prices (annual %)"
SGP,2022,FP.CPI.TOTL.ZG,6.12106004039414,"Inflation, consumer prices (annual %)"
TCD,1987,FP.CPI.TOTL.ZG,-5.97484276729555,"Inflation, consumer prices (annual %)"
TCD,1988,FP.CPI.TOTL.ZG,15.4775176514303,"Inflation, consumer prices (annual %)"
TCD,1989,FP.CPI.TOTL.ZG,-3.68913460441471,"Inflation, consumer prices (annual %)"
TCD,1990,FP.CPI.TOTL.ZG,-0.738282265310936,"Inflation, consumer prices (annual %)"
TCD,1991,FP.CPI.TOTL.ZG,3.19387473029497,"Inflation, consumer prices (annual %)"
TCD,1992,FP.CPI.TOTL.ZG,-3.11303067214948,"Inflation, consumer prices (annual %)"
TCD,1993,FP.CPI.TOTL.ZG,-8.42793348651803,"Inflation, consumer prices (annual %)"
TCD,1994,FP.CPI.TOTL.ZG,41.7248972364414,"Inflation, consumer prices (annual %)"
TCD,1995,FP.CPI.TOTL.ZG,9.23032599768658,"Inflation, consumer prices (annual %)"
TCD,1996,FP.CPI.TOTL.ZG,11.3308789057282,"Inflation, consumer prices (annual %)"
TCD,1997,FP.CPI.TOTL.ZG,5.57225711125332,"Inflation, consumer prices (annual %)"
TCD,1998,FP.CPI.TOTL.ZG,4.2588511022514,"Inflation, consumer prices (annual %)"
TCD,1999,FP.CPI.TOTL.ZG,-8.02505962727455,"Inflation, consumer prices (annual %)"
TCD,2000,FP.CPI.TOTL.ZG,3.82260088086308,"Inflation, consumer prices (annual %)"
TCD,2001,FP.CPI.TOTL.ZG,12.4312865279941,"Inflation, consumer prices (annual %)"
TCD,2002,FP.CPI.TOTL.ZG,5.19181895195446,"Inflation, consumer prices (annual %)"
TCD,2003,FP.CPI.TOTL.ZG,-1.75256941248654,"Inflation, consumer prices (annual %)"
TCD,2004,FP.CPI.TOTL.ZG,-5.35540028884816,"Inflation, consumer prices (annual %)"
TCD,2005,FP.CPI.TOTL.ZG,7.89036567462992,"Inflation, consumer prices (annual %)"
TCD,2006,FP.CPI.TOTL.ZG,8.03628897951331,"Inflation, consumer prices (annual %)"
TCD,2007,FP.CPI.TOTL.ZG,-8.97473962009269,"Inflation, consumer prices (annual %)"
TCD,2008,FP.CPI.TOTL.ZG,10.2969758221254,"Inflation, consumer prices (annual %)"
TCD,2009,FP.CPI.TOTL.ZG,9.95242290748864,"Inflation, consumer prices (annual %)"
TCD,2010,FP.CPI.TOTL.ZG,-2.07786574641867,"Inflation, consumer prices (annual %)"
TCD,2011,FP.CPI.TOTL.ZG,2.02924053678257,"Inflation, consumer prices (annual %)"
TCD,2012,FP.CPI.TOTL.ZG,7.51662364663835,"Inflation, consumer prices (annual %)"
TCD,2013,FP.CPI.TOTL.ZG,0.222671564624589,"Inflation, consumer prices (annual %)"
TCD,2014,FP.CPI.TOTL.ZG,1.68197313925659,"Inflation, consumer prices (annual %)"
TCD,2015,FP.CPI.TOTL.ZG,4.3771266506566,"Inflation, consumer prices (annual %)"
TCD,2016,FP.CPI.TOTL.ZG,-0.792440525236028,"Inflation, consumer prices (annual %)"
TCD,2017,FP.CPI.TOTL.ZG,-1.53709962980847,"Inflation, consumer prices (annual %)"
TCD,2018,FP.CPI.TOTL.ZG,4.27462198610544,"Inflation, consumer prices (annual %)"
TCD,2019,FP.CPI.TOTL.ZG,-0.971939175419353,"Inflation, consumer prices (annual %)"
TCD,2020,FP.CPI.TOTL.ZG,4.46414437232863,"Inflation, consumer prices (annual %)"
TCD,2021,FP.CPI.TOTL.ZG,-0.772844370359128,"Inflation, consumer prices (annual %)"
TCD,2022,FP.CPI.TOTL.ZG,5.78802687843616,"Inflation, consumer prices (annual %)"
USA,1987,FP.CPI.TOTL.ZG,3.66456321751691,"Inflation, consumer prices (annual %)"
USA,1988,FP.CPI.TOTL.ZG,4.07774110744408,"Inflation, consumer prices (annual %)"
USA,1989,FP.CPI.TOTL.ZG,4.82700303008949,"Inflation, consumer prices (annual %)"
USA,1990,FP.CPI.TOTL.ZG,5.39795643990322,"Inflation, consumer prices (annual %)"
USA,1991,FP.CPI.TOTL.ZG,4.23496396453853,"Inflation, consumer prices (annual %)"
USA,1992,FP.CPI.TOTL.ZG,3.0288196781497,"Inflation, consumer prices (annual %)"
USA,1993,FP.CPI.TOTL.ZG,2.95165696638554,"Inflation, consumer prices (annual %)"
USA,1994,FP.CPI.TOTL.ZG,2.6074415921546,"Inflation, consumer prices (annual %)"
USA,1995,FP.CPI.TOTL.ZG,2.80541968853655,"Inflation, consumer prices (annual %)"
USA,1996,FP.CPI.TOTL.ZG,2.9312041999344,"Inflation, consumer prices (annual %)"
USA,1997,FP.CPI.TOTL.ZG,2.33768993730741,"Inflation, consumer prices (annual %)"
USA,1998,FP.CPI.TOTL.ZG,1.55227909874362,"Inflation, consumer prices (annual %)"
USA,1999,FP.CPI.TOTL.ZG,2.18802719697358,"Inflation, consumer prices (annual %)"
USA,2000,FP.CPI.TOTL.ZG,3.37685727149935,"Inflation, consumer prices (annual %)"
USA,2001,FP.CPI.TOTL.ZG,2.82617111885402,"Inflation, consumer prices (annual %)"
USA,2002,FP.CPI.TOTL.ZG,1.58603162650603,"Inflation, consumer prices (annual %)"
USA,2003,FP.CPI.TOTL.ZG,2.27009497336113,"Inflation, consumer prices (annual %)"
USA,2004,FP.CPI.TOTL.ZG,2.67723669309173,"Inflation, consumer prices (annual %)"
USA,2005,FP.CPI.TOTL.ZG,3.39274684549547,"Inflation, consumer prices (annual %)"
USA,2006,FP.CPI.TOTL.ZG,3.22594410070407,"Inflation, consumer prices (annual %)"
USA,2007,FP.CPI.TOTL.ZG,2.85267248150136,"Inflation, consumer prices (annual %)"
USA,2008,FP.CPI.TOTL.ZG,3.83910029665101,"Inflation, consumer prices (annual %)"
USA,2009,FP.CPI.TOTL.ZG,-0.35554626629975,"Inflation, consumer prices (annual %)"
USA,2010,FP.CPI.TOTL.ZG,1.64004344238989,"Inflation, consumer prices (annual %)"
USA,2011,FP.CPI.TOTL.ZG,3.15684156862206,"Inflation, consumer prices (annual %)"
USA,2012,FP.CPI.TOTL.ZG,2.06933726526059,"Inflation, consumer prices (annual %)"
USA,2013,FP.CPI.TOTL.ZG,1.46483265562714,"Inflation, consumer prices (annual %)"
USA,2014,FP.CPI.TOTL.ZG,1.62222297740821,"Inflation, consumer prices (annual %)"
USA,2015,FP.CPI.TOTL.ZG,0.118627135552435,"Inflation, consumer prices (annual %)"
USA,2016,FP.CPI.TOTL.ZG,1.26158320570537,"Inflation, consumer prices (annual %)"
USA,2017,FP.CPI.TOTL.ZG,2.13011000365963,"Inflation, consumer prices (annual %)"
USA,2018,FP.CPI.TOTL.ZG,2.44258329692818,"Inflation, consumer prices (annual %)"
USA,2019,FP.CPI.TOTL.ZG,1.81221007526015,"Inflation, consumer prices (annual %)"
USA,2020,FP.CPI.TOTL.ZG,1.23358439630637,"Inflation, consumer prices (annual %)"
USA,2021,FP.CPI.TOTL.ZG,4.69785886363739,"Inflation, consumer prices (annual %)"
USA,2022,FP.CPI.TOTL.ZG,8.00279982052117,"Inflation, consumer prices (annual %)"
WSM,1987,FP.CPI.TOTL.ZG,4.56684949636825,"Inflation, consumer prices (annual %)"
WSM,1988,FP.CPI.TOTL.ZG,8.507868010863,"Inflation, consumer prices (annual %)"
WSM,1989,FP.CPI.TOTL.ZG,6.46256171146446,"Inflation, consumer prices (annual %)"
WSM,1990,FP.CPI.TOTL.ZG,15.2384632724696,"Inflation, consumer prices (annual %)"
WSM,1991,FP.CPI.TOTL.ZG,-1.819197987984,"Inflation, consumer prices (annual %)"
WSM,1992,FP.CPI.TOTL.ZG,9.0311379290717,"Inflation, consumer prices (annual %)"
WSM,1993,FP.CPI.TOTL.ZG,1.71509123658872,"Inflation, consumer prices (annual %)"
WSM,1994,FP.CPI.TOTL.ZG,12.0803818909762,"Inflation, consumer prices (annual %)"
WSM,1995,FP.CPI.TOTL.ZG,-2.90352865746141,"Inflation, consumer prices (annual %)"
WSM,1996,FP.CPI.TOTL.ZG,5.37461972030278,"Inflation, consumer prices (annual %)"
WSM,1997,FP.CPI.TOTL.ZG,6.86182355310876,"Inflation, consumer prices (annual %)"
WSM,1998,FP.CPI.TOTL.ZG,2.21883468834653,"Inflation, consumer prices (annual %)"
WSM,1999,FP.CPI.TOTL.ZG,0.265120132560367,"Inflation, consumer prices (annual %)"
WSM,2000,FP.CPI.TOTL.ZG,0.966782350024731,"Inflation, consumer prices (annual %)"
WSM,2001,FP.CPI.TOTL.ZG,3.83828463867723,"Inflation, consumer prices (annual %)"
WSM,2002,FP.CPI.TOTL.ZG,8.05031446540872,"Inflation, consumer prices (annual %)"
WSM,2003,FP.CPI.TOTL.ZG,0.115830115830111,"Inflation, consumer prices (annual %)"
WSM,2004,FP.CPI.TOTL.ZG,16.3131507905901,"Inflation, consumer prices (annual %)"
WSM,2005,FP.CPI.TOTL.ZG,1.85676392572947,"Inflation, consumer prices (annual %)"
WSM,2006,FP.CPI.TOTL.ZG,3.70008680555554,"Inflation, consumer prices (annual %)"
WSM,2007,FP.CPI.TOTL.ZG,5.57706393219632,"Inflation, consumer prices (annual %)"
WSM,2008,FP.CPI.TOTL.ZG,11.5659068384539,"Inflation, consumer prices (annual %)"
WSM,2009,FP.CPI.TOTL.ZG,6.32495336235231,"Inflation, consumer prices (annual %)"
WSM,2010,FP.CPI.TOTL.ZG,0.777007268777681,"Inflation, consumer prices (annual %)"
WSM,2011,FP.CPI.TOTL.ZG,5.23541591478427,"Inflation, consumer prices (annual %)"
WSM,2012,FP.CPI.TOTL.ZG,2.04901883521161,"Inflation, consumer prices (annual %)"
WSM,2013,FP.CPI.TOTL.ZG,0.610085720905009,"Inflation, consumer prices (annual %)"
WSM,2014,FP.CPI.TOTL.ZG,-0.406816088424881,"Inflation, consumer prices (annual %)"
WSM,2015,FP.CPI.TOTL.ZG,0.724470134874833,"Inflation, consumer prices (annual %)"
WSM,2016,FP.CPI.TOTL.ZG,1.30471869303168,"Inflation, consumer prices (annual %)"
WSM,2017,FP.CPI.TOTL.ZG,1.74989677484723,"Inflation, consumer prices (annual %)"
WSM,2018,FP.CPI.TOTL.ZG,4.19745888663745,"Inflation, consumer prices (annual %)"
WSM,2019,FP.CPI.TOTL.ZG,0.982326569888142,"Inflation, consumer prices (annual %)"
WSM,2020,FP.CPI.TOTL.ZG,-1.568912477409,"Inflation, consumer prices (annual %)"
WSM,2021,FP.CPI.TOTL.ZG,3.1332047317449,"Inflation, consumer prices (annual %)"
WSM,2022,FP.CPI.TOTL.ZG,10.9618822286845,"Inflation, consumer prices (annual %)"
ZAF,1987,FP.CPI.TOTL.ZG,16.1605814426616,"Inflation, consumer prices (annual %)"
ZAF,1988,FP.CPI.TOTL.ZG,12.7795448229904,"Inflation, consumer prices (annual %)"
ZAF,1989,FP.CPI.TOTL.ZG,14.730918284745,"Inflation, consumer prices (annual %)"
ZAF,1990,FP.CPI.TOTL.ZG,14.3209557277219,"Inflation, consumer prices (annual %)"
ZAF,1991,FP.CPI.TOTL.ZG,15.334802353322,"Inflation, consumer prices (annual %)"
ZAF,1992,FP.CPI.TOTL.ZG,13.8746803836057,"Inflation, consumer prices (annual %)"
ZAF,1993,FP.CPI.TOTL.ZG,9.71746732988991,"Inflation, consumer prices (annual %)"
ZAF,1994,FP.CPI.TOTL.ZG,8.93852493545717,"Inflation, consumer prices (annual %)"
ZAF,1995,FP.CPI.TOTL.ZG,8.6804442262446,"Inflation, consumer prices (annual %)"
ZAF,1996,FP.CPI.TOTL.ZG,7.3541133870696,"Inflation, consumer prices (annual %)"
ZAF,1997,FP.CPI.TOTL.ZG,8.59778263173684,"Inflation, consumer prices (annual %)"
ZAF,1998,FP.CPI.TOTL.ZG,6.88054637817292,"Inflation, consumer prices (annual %)"
ZAF,1999,FP.CPI.TOTL.ZG,5.1814927974787,"Inflation, consumer prices (annual %)"
ZAF,2000,FP.CPI.TOTL.ZG,5.33895102929217,"Inflation, consumer prices (annual %)"
ZAF,2001,FP.CPI.TOTL.ZG,5.70190018305716,"Inflation, consumer prices (annual %)"
ZAF,2002,FP.CPI.TOTL.ZG,9.49471070324861,"Inflation, consumer prices (annual %)"
ZAF,2003,FP.CPI.TOTL.ZG,5.67941771099109,"Inflation, consumer prices (annual %)"
ZAF,2004,FP.CPI.TOTL.ZG,-0.692030271024119,"Inflation, consumer prices (annual %)"
ZAF,2005,FP.CPI.TOTL.ZG,2.0628461650463,"Inflation, consumer prices (annual %)"
ZAF,2006,FP.CPI.TOTL.ZG,3.24390776468061,"Inflation, consumer prices (annual %)"
ZAF,2007,FP.CPI.TOTL.ZG,6.17780683499413,"Inflation, consumer prices (annual %)"
ZAF,2008,FP.CPI.TOTL.ZG,10.0745755249181,"Inflation, consumer prices (annual %)"
ZAF,2009,FP.CPI.TOTL.ZG,7.21531413612565,"Inflation, consumer prices (annual %)"
ZAF,2010,FP.CPI.TOTL.ZG,4.08972989470472,"Inflation, consumer prices (annual %)"
ZAF,2011,FP.CPI.TOTL.ZG,4.99926696965254,"Inflation, consumer prices (annual %)"
ZAF,2012,FP.CPI.TOTL.ZG,5.72465791678303,"Inflation, consumer prices (annual %)"
ZAF,2013,FP.CPI.TOTL.ZG,5.78446909667191,"Inflation, consumer prices (annual %)"
ZAF,2014,FP.CPI.TOTL.ZG,6.12983770287145,"Inflation, consumer prices (annual %)"
ZAF,2015,FP.CPI.TOTL.ZG,4.54064227737914,"Inflation, consumer prices (annual %)"
ZAF,2016,FP.CPI.TOTL.ZG,6.57139642173959,"Inflation, consumer prices (annual %)"
ZAF,2017,FP.CPI.TOTL.ZG,5.18424664766131,"Inflation, consumer prices (annual %)"
ZAF,2018,FP.CPI.TOTL.ZG,4.51716522786587,"Inflation, consumer prices (annual %)"
ZAF,2019,FP.CPI.TOTL.ZG,4.12024587014984,"Inflation, consumer prices (annual %)"
ZAF,2020,FP.CPI.TOTL.ZG,3.21003597454107,"Inflation, consumer prices (annual %)"
ZAF,2021,FP.CPI.TOTL.ZG,4.61167217803201,"Inflation, consumer prices (annual %)"
ZAF,2022,FP.CPI.TOTL.ZG,7.03972661255875,"Inflation, consumer prices (annual %)"
ARE,1987,NY.GDP.DEFL.KD.ZG,3.68558480261669,"Inflation, GDP deflator (annual %)"
ARE,1988,NY.GDP.DEFL.KD.ZG,2.38104573165367,"Inflation, GDP deflator (annual %)"
ARE,1989,NY.GDP.DEFL.KD.ZG,1.75127660936019,"Inflation, GDP deflator (annual %)"
ARE,1990,NY.GDP.DEFL.KD.ZG,3.33590049399268,"Inflation, GDP deflator (annual %)"
ARE,1991,NY.GDP.DEFL.KD.ZG,0.810848724715441,"Inflation, GDP deflator (annual %)"
ARE,1992,NY.GDP.DEFL.KD.ZG,1.80682611993994,"Inflation, GDP deflator (annual %)"
