GDP per capita (current US$),"Inflation, GDP deflator (annual %)","Inflation, consumer prices (annual %)","Life expectancy at birth, total (years)",Population growth (annual %),ratio_population ages 65 and above,ratio_urban population,Urban population growth (annual %)
-0.9153961896638333,-0.36902883604269016,-0.08630945082269374,-1.6014720244973948,2.641349603885537,-1.1921553679304728,-1.9087309713770182,1.9744050690263366
2.2314975328987328,-0.12068062345152147,0.05388922562554731,1.0762582203402686,-0.35776449269498295,0.9106880231147554,0.68469492696075,-0.33532693336176683
-0.4850817960576141,0.0692033651008618,0.9060526124440241,-0.3582752823893204,-1.1075402571970112,0.5591827964986639,0.37043447104505456,-1.064411388181772
-0.9062471449786397,-0.19675036110123306,0.876288883932696,-1.0632369854604518,1.340986771527851,-1.1030103551680188,-1.8774870778304666,1.0317198057652035
-0.7717729489810797,-0.4149814140162393,-0.2218932081266114,-0.2549204008285265,0.21454343668334197,-0.8394976912375209,-1.8481782774017348,-0.9693784494331369
-0.029244973287588145,-0.10129536834720108,-0.4417403418924727,0.308919170800517,0.4221684664303828,-1.198771202605221,0.7419545058972352,0.11367990800442368
-0.9176426463276017,0.20530895592577417,-0.9814174585332934,-1.9102174426009288,1.2612041026343244,-1.0914738302890157,-0.889763157212128,1.2752427098815875
1.73888664967641,-0.2956096342584894,-0.6502907234432794,1.158396377103052,-1.5239925886991978,0.18200222821215983,1.367413814396659,-1.522089364804984
-0.6704343565720629,-0.10803919413271737,0.9539146157276218,-1.2337025031494222,0.0017144258487277776,-0.7042909635946331,0.06633221506582868,0.15170870388967167
0.2292111913368396,-0.3621217663461026,-0.34645553132171447,1.111119911302181,-0.6050251268288027,1.2002479824918764,0.6046225494478031,-0.622225093039015
2.511901723719883,-0.45828861759387113,-0.8303930456421164,1.1626600371487519,-0.24206457718352303,1.0702958060998704,0.3415299855162207,-0.5192671773356304
0.80703336186804,-0.30003676773950094,-0.9814174585332934,0.6087184269140392,-0.2083823171465688,-1.332633178145909,0.8485606264005486,-0.32331635665688185
0.7786897698955738,-0.30540969933122863,-0.07859149406133638,0.8260816970704077,-0.5763280707155899,1.0660513414372694,0.7256417287172829,-0.6002779761170339
1.6468141465645951,-0.3011891479166811,0.11990018281797332,0.4226642156873875,-0.4601514911074492,0.6880676056804891,0.6790270554598298,-0.5552716081708583
-0.6933074187735272,1.9739867504505653,-0.9814174585332934,-0.38823878036932147,-2.6523827190866447,-0.4654505979666383,0.9060949953420313,-2.3348912282811765
